datetime,buoy,longitude,latitude,u,v,speed,depth,u_wind,v_wind
2020-05-01 18:00:00,2019V2,18.44027,84.07501,-0.009904895465660053,-0.02081583044311036,0.023052239614015233,-3998.9064276521285,0.42399999499320984,5.058000087738037
2020-05-01 19:00:00,2019V2,18.43709,84.07432,-0.010060910037222261,-0.025341347652632698,0.027265469217100817,-3998.8659575498814,0.7860000133514404,4.38700008392334
2020-05-01 20:00:00,2019V2,18.43381,84.07333,-0.011464449456162394,-0.03062074860619085,0.03269654181310985,-3998.8166299843747,0.7639999985694885,3.734999895095825
2020-05-01 21:00:00,2019V2,18.42973,84.07229,-0.015049536915260066,-0.028659714829788463,0.03237078645149932,-3998.764085192331,0.7329999804496765,3.1089999675750732
2020-05-01 22:00:00,2019V2,18.42415,84.07143,-0.020520684744751046,-0.022927586353608274,0.030769672055379834,-3998.7077928520507,-0.6340000033378601,4.4770002365112305
2020-05-01 23:00:00,2019V2,18.41656,84.07077,-0.025337912139203594,-0.0174974146825939,0.030792358015401377,-3998.645079716754,-0.796999990940094,4.053999900817871
2020-05-02 00:00:00,2019V2,18.40789,84.07027,-0.02538608271666514,-0.00935242988113858,0.0270540411099521,-3998.5849856096675,-0.7519999742507935,3.750999927520752
2020-05-02 01:00:00,2019V2,18.40027,84.07015,-0.023205684411361827,-0.004072803101469087,0.023560380177388002,-3998.5423522197243,-0.7160000205039978,3.7109999656677246
2020-05-02 02:00:00,2019V2,18.393,84.07,-0.023175609104239263,-0.008597925523470495,0.024719085352408233,-3998.5007340853467,-0.7059999704360962,3.424999952316284
2020-05-02 03:00:00,2019V2,18.3854,84.06958,-0.022164376653574836,-0.0203638649994237,0.030098946661906406,-3998.4509265195725,-0.5989999771118164,2.950000047683716
2020-05-02 04:00:00,2019V2,18.37878,84.06865,-0.01604031076753593,-0.03273315939922376,0.03645204100971741,-3998.394141909573,-0.28700000047683716,2.688999891281128
2020-05-02 05:00:00,2019V2,18.37511,84.06741,-0.0065943948589956836,-0.039973389345734064,0.04051367546078724,-3998.352386017655,0.20900000631809235,2.3459999561309814
2020-05-02 06:00:00,2019V2,18.37455,84.066,0.001170398126803321,-0.043895143388557566,0.043910744071095555,-3998.3310785213157,0.8149999976158142,1.7139999866485596
2020-05-02 07:00:00,2019V2,18.37586,84.0645,0.005772305530533612,-0.04600696194550082,0.046367661776205514,-3998.317484963854,1.2489999532699585,0.9399999976158142
2020-05-02 08:00:00,2019V2,18.37825,84.06295,0.007099603845795549,-0.04751552131990207,0.04804299263232155,-3998.3214829519166,1.3530000448226929,0.2540000081062317
2020-05-02 09:00:00,2019V2,18.38041,84.06135,0.005587298489304332,-0.04781729373568146,0.04814261609647967,-3998.3263786374396,1.5240000486373901,-0.32199999690055847
2020-05-02 10:00:00,2019V2,18.38183,84.05978,0.003293809690102961,-0.04540384928313157,0.045523166761550576,-3998.3323201049193,2.4489998817443848,-1.1019999980926514
2020-05-02 11:00:00,2019V2,18.38252,84.05834,0.001873824394230731,-0.0429903943949028,0.04303121225447529,-3998.3445984769373,2.921999931335449,-2.2249999046325684
2020-05-02 12:00:00,2019V2,18.38303,84.05693,0.00012460606859817508,-0.0426887585974502,0.04268894045609132,-3998.3546472486687,3.11899995803833,-3.433000087738037
2020-05-02 13:00:00,2019V2,18.3826,84.05551,-0.0007810260094013102,-0.041029528047865756,0.04103696106509306,-3998.3643818206087,3.2239999771118164,-4.198999881744385
2020-05-02 14:00:00,2019V2,18.38253,84.05421,0.0035793721544530224,-0.039973590943367686,0.0401335256104888,-3998.3767340919994,3.3980000019073486,-4.533999919891357
2020-05-02 15:00:00,2019V2,18.38489,84.05286,0.009957044749105401,-0.04072779049907584,0.04192726629619799,-3998.397017023592,3.377000093460083,-4.513999938964844
2020-05-02 16:00:00,2019V2,18.3889,84.05151,0.013367267502076587,-0.043141432870366356,0.04516488758516288,-3998.4228271099414,3.315999984741211,-4.192999839782715
2020-05-02 17:00:00,2019V2,18.39344,84.05,0.01793744537391007,-0.045403842616273365,0.04881865289892102,-3998.450411356721,3.3580000400543213,-3.5789999961853027
2020-05-02 18:00:00,2019V2,18.40037,84.0485,0.028861164581079124,-0.047213259771595614,0.055335871902738684,-3998.4830486346727,3.6489999294281006,-2.7360000610351562
2020-05-02 19:00:00,2019V2,18.41189,84.04687,0.04000813677179656,-0.050079652243665555,0.06409853802386803,-3998.5263238679536,4.031000137329102,-1.9880000352859497
2020-05-02 20:00:00,2019V2,18.42594,84.04518,0.045417351282660556,-0.04842094215488943,0.06638767533736768,-3998.5701175391596,4.489999771118164,-1.2760000228881836
2020-05-02 21:00:00,2019V2,18.44091,84.04366,0.04815259673456469,-0.042839746107179194,0.06445088377058289,-3998.6161972992427,5.090000152587891,-0.7490000128746033
2020-05-02 22:00:00,2019V2,18.4567,84.04234,0.050339147837263065,-0.03529760975201505,0.06148130658328086,-3998.6709013154787,6.072000026702881,0.44999998807907104
2020-05-02 23:00:00,2019V2,18.47306,84.04132,0.052931651621436024,-0.025794113732481506,0.05888205199054515,-3998.7309418146788,6.5370001792907715,0.621999979019165
2020-05-03 00:00:00,2019V2,18.4905,84.04063,0.05519339445948031,-0.01734709181989832,0.057855271035297855,-3998.8036128236777,6.7829999923706055,0.828000009059906
2020-05-03 01:00:00,2019V2,18.5083,84.04017,0.05651385308994887,-0.011916585521469038,0.05775656327693684,-3998.8762213293717,6.920000076293945,1.1629999876022339
