datetime,buoy,longitude,latitude,u,v,speed,depth,u_wind,v_wind
2020-05-01 00:00:00,2019P194,18.63407,83.66916,0.017056182751630462,-0.019767584213956444,0.026108825245745478,-4001.803415769566,4.938000202178955,1.7879999876022339
2020-05-01 01:00:00,2019P194,18.63858,83.66858,0.014628143141599909,-0.014335174908838708,0.020481206298412585,-4001.7538147299474,4.734000205993652,2.1670000553131104
2020-05-01 02:00:00,2019P194,18.64286,83.66821,0.013963390852449485,-0.009204696619031952,0.016724315350611165,-4001.724257468825,4.794000148773193,2.4179999828338623
2020-05-01 03:00:00,2019P194,18.64697,83.66797,0.015128865722175255,-0.0034705012210380195,0.015521821953779645,-4001.706954062057,4.730000019073486,2.5510001182556152
2020-05-01 04:00:00,2019P194,18.65195,83.66798,0.01834115326273791,0.002112718684134764,0.018462434380263442,-4001.714429496497,4.425000190734863,2.5880000591278076
2020-05-01 05:00:00,2019P194,18.65799,83.66811,0.022451573274609272,0.005885233502978066,0.023210108054244918,-4001.7194022918998,4.064000129699707,2.755000114440918
2020-05-01 06:00:00,2019P194,18.66544,83.66837,0.030022285060950255,0.012525214725009405,0.0325302721198048,-4001.696909549661,3.5339999198913574,3.1700000762939453
2020-05-01 07:00:00,2019P194,18.67603,83.66894,0.03386442690725064,0.019918055593059703,0.039287763341334894,-4001.6853039348593,3.2309999465942383,3.8980000019073486
2020-05-01 08:00:00,2019P194,18.68579,83.66969,0.026989447092067118,0.022331849825266117,0.035030583365878,-4001.6969062609533,3.053999900817871,4.583000183105469
2020-05-01 09:00:00,2019P194,18.69225,83.67042,0.014591642268900841,0.022935666944244947,0.02718383420860464,-4001.7485292079105,2.859999895095825,4.841000080108643
2020-05-01 10:00:00,2019P194,18.69456,83.67121,-0.0019450202141029424,0.02535061109245179,0.025425117234616813,-4001.8432465786527,2.003000020980835,4.556000232696533
2020-05-01 11:00:00,2019P194,18.69108,83.6721,-0.02431559249211885,0.025955702202463644,0.035566086586322126,-4001.9956936402787,1.1929999589920044,4.000999927520752
2020-05-01 12:00:00,2019P194,18.67994,83.67293,-0.04094390994913144,0.026105786606380577,0.048558375758055,-4002.1988829141987,0.28999999165534973,3.6419999599456787
2020-05-01 13:00:00,2019P194,18.66646,83.67383,-0.05083212232210332,0.026106531512373923,0.05714416547098966,-4002.364203472283,-0.6809999942779541,3.8519999980926514
2020-05-01 14:00:00,2019P194,18.64937,83.67466,-0.05578112881380168,0.023539381173750297,0.0605445026223277,-4002.430748416077,-1.4259999990463257,4.441999912261963
2020-05-01 15:00:00,2019P194,18.63291,83.67539,-0.04711454382247657,0.018407348977436462,0.05058271182901522,-4002.4141505511684,-1.6829999685287476,5.169000148773193
2020-05-01 16:00:00,2019P194,18.62103,83.67588,-0.03138533675316201,0.009052380740519365,0.03266473572800962,-4002.360052305007,-1.4490000009536743,5.74399995803833
2020-05-01 17:00:00,2019P194,18.61403,83.67599,-0.014112911629100083,-0.003169479449684413,0.01446443481898827,-4002.310983473909,-0.8009999990463257,5.607999801635742
2020-05-01 18:00:00,2019P194,18.61254,83.67567,-0.0012464958517785108,-0.015391346885860224,0.015441739243666182,-4002.267626412249,-0.19599999487400055,5.168000221252441
2020-05-01 19:00:00,2019P194,18.61328,83.67497,0.00033223552497299753,-0.024746850601014656,0.02474908069228014,-4002.2064248339866,0.25600001215934753,4.533999919891357
2020-05-01 20:00:00,2019P194,18.61274,83.67403,-0.005155151956741641,-0.029424536940927157,0.02987271273060222,-4002.11082006698,0.2849999964237213,3.927999973297119
2020-05-01 21:00:00,2019P194,18.61018,83.67302,-0.010460627405769389,-0.0271611098191627,0.0291058518571601,-4001.9913330871154,0.41999998688697815,3.302000045776367
2020-05-01 22:00:00,2019P194,18.60645,83.67223,-0.01580108438491717,-0.021728708662154053,0.026866541419841183,-4001.8966376032718,-0.5299999713897705,4.693999767303467
2020-05-01 23:00:00,2019P194,18.60068,83.67158,-0.0214246791653304,-0.01629650109274494,0.026918261927605575,-4001.803900352836,-0.6819999814033508,4.052000045776367
2020-05-02 00:00:00,2019P194,18.59357,83.67115,-0.023555043147683224,-0.008148391003215516,0.024924613008640715,-4001.7094596642833,-0.6520000100135803,3.6640000343322754
2020-05-02 01:00:00,2019P194,18.58652,83.67104,-0.023506185570566607,-0.0036214964162267086,0.023783523632352224,-4001.623988271159,-0.746999979019165,3.6519999504089355
2020-05-02 02:00:00,2019P194,18.57944,83.67091,-0.021959968513399368,-0.008752150794556468,0.0236398045812597,-4001.5373667934355,-0.8109999895095825,3.430999994277954
2020-05-02 03:00:00,2019P194,18.57332,83.67046,-0.017036723862968797,-0.020673056677944553,0.026788527999734482,-4001.44123791419,-0.7350000143051147,3.0280001163482666
2020-05-02 04:00:00,2019P194,18.5692,83.66954,-0.009117922520796544,-0.03199020749913021,0.03326424336930957,-4001.3430016388775,-0.4490000009536743,2.868000030517578
2020-05-02 05:00:00,2019P194,18.56784,83.66834,-0.00011559035488601516,-0.039383945412761766,0.03938411503900451,-4001.2591649682863,-0.041999999433755875,2.5390000343322754
2020-05-02 06:00:00,2019P194,18.56913,83.66693,0.007291897461331218,-0.04406166979115421,0.04466097304550451,-4001.190484023404,0.4970000088214874,1.9390000104904175
2020-05-02 07:00:00,2019P194,18.57222,83.66542,0.011755607686951525,-0.046325205587906565,0.047793503584183106,-4001.141675645462,0.8240000009536743,1.1119999885559082
2020-05-02 08:00:00,2019P194,18.57619,83.66386,0.012857225246729458,-0.04723076834075754,0.048949501724771846,-4001.092591925155,0.8840000033378601,0.46299999952316284
